Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
21722,-5.61e-06,5.870e-05,3.247e-06,3.647e-05,1.002e-05,1.480e-05,3.049e-05,1.435e-05,2.657e-05,0.0001938,0.0002385,0.0002547,0.0002477,0.0002570,9.795e-05,0.0001668,0.0002290,0.0001450,0.0002272,-41.9
22054,-6.35e-06,6.037e-05,2.229e-06,3.573e-05,1.002e-05,1.544e-05,3.071e-05,1.433e-05,2.872e-05,0.0002067,0.0002549,0.0003451,0.0002670,0.0002763,0.0001000,0.0001751,0.0002487,0.0001524,0.0002298,-41.9
22285,-6.17e-06,5.634e-05,3.398e-06,3.519e-05,9.381e-06,1.210e-05,3.147e-05,1.236e-05,2.218e-05,0.0002082,0.0002378,0.0002499,0.0002352,0.0002958,8.294e-05,0.0001469,0.0002415,0.0001198,0.0002174,-41.9
22290,-5.31e-06,5.601e-05,3.491e-06,3.321e-05,9.936e-06,1.261e-05,3.145e-05,1.237e-05,2.499e-05,0.0002026,0.0002438,0.0002739,0.0002392,0.0002769,9.219e-05,0.0001556,0.0002399,0.0001253,0.0002268,-41.9
23280,-5.44e-06,5.760e-05,3.772e-06,3.294e-05,9.591e-06,1.276e-05,3.140e-05,1.215e-05,2.529e-05,0.0001977,0.0002351,0.0002615,0.0002379,0.0002573,8.997e-05,0.0001576,0.0002513,0.0001217,0.0002221,-41.9
24107,-8.48e-06,5.374e-05,-3.83e-06,3.607e-05,1.066e-05,1.508e-05,3.553e-05,1.543e-05,2.977e-05,0.0001916,0.0002518,0.0002773,0.0002777,0.0002544,0.0001058,0.0001506,0.0002235,0.0001655,0.0002266,-41.9
24920,-5.76e-06,5.628e-05,3.626e-06,3.484e-05,9.778e-06,1.452e-05,3.069e-05,1.310e-05,2.574e-05,0.0002138,0.0002531,0.0002953,0.0002508,0.0002736,9.650e-05,0.0001675,0.0002465,0.0001347,0.0002208,-41.9
25406,-5.53e-06,5.370e-05,3.923e-06,3.387e-05,9.736e-06,1.351e-05,3.398e-05,1.252e-05,2.515e-05,0.0002067,0.0002449,0.0002787,0.0002465,0.0002524,9.361e-05,0.0001540,0.0002378,0.0001289,0.0002227,-41.9
25481,-6.62e-07,5.856e-05,9.927e-06,4.098e-05,1.051e-05,1.381e-05,3.261e-05,1.473e-05,2.689e-05,0.0002099,0.0002482,0.0002934,0.0002551,0.0002856,0.0001007,0.0001610,0.0002435,0.0001499,0.0002197,-41.9
26310,-2.69e-06,5.894e-05,7.428e-06,3.846e-05,1.027e-05,1.383e-05,3.074e-05,1.302e-05,2.522e-05,0.0001958,0.0002305,0.0002515,0.0002443,0.0002490,9.919e-05,0.0001617,0.0002257,0.0001373,0.0002247,-41.9
